Employee ID,Name,Department,Salary,Joining Date,Age,Performance Rating,Bonus,Email,Attendance (%),Data Insert Time
583,Leo Davis,Finance,90612.0,2019-03-29,58.0,Good,,leo.davis@company.com,91.14,2024-01-02 09:59:50
150,Olivia Rodriguez,Finance,450000.0,2010-12-10,34.0,Average,33113.21,olivia.rodriguez@company.com,94.2,2024-01-03 06:55:55
520,Jack Rodriguez,Marketing,81430.0,2018-01-12,25.0,Excellent,10123.04,jack.rodriguez@company.com,77.42,2024-01-16 04:22:34
181,Tina Rodriguez,HR,42200.0,2011-07-15,47.0,Average,6028.07,tina.rodriguez@company.com,90.89,2024-01-06 07:55:09
306,Kathy Davis,Operations,48308.0,2013-12-06,45.0,Excellent,3599.01,kathy.davis@company.com,94.77,2024-01-14 15:52:25
135,Victor Brown,HR,112082.0,2010-08-27,51.0,Excellent,,victor.brown@company.com,94.57,2024-01-13 16:19:04
364,Yara Rodriguez,Marketing,106387.0,2015-01-16,54.0,Excellent,6002.27,yara.rodriguez@company.com,89.64,2024-01-26 07:45:51
528,Kathy Smith,HR,106203.0,2018-03-09,28.0,Poor,15448.32,kathy.smith@company.com,99.08,2024-01-10 04:12:18
467,David Johnson,Marketing,66962.0,2017-01-06,53.0,Poor,,david.johnson@company.com,74.79,2024-01-29 00:28:20
192,Bob Brown,Finance,98871.0,2011-09-30,56.0,Average,13962.49,bob.brown@company.com,76.99,2024-01-12 23:36:44
440,Olivia Rodriguez,Operations,51130.0,2016-07-01,59.0,Poor,,olivia.rodriguez@company.com,94.02,2024-01-17 17:58:07
574,Bob Jones,Operations,40384.0,2019-01-25,58.0,Good,3447.99,bob.jones@company.com,89.17,2024-01-05 09:58:21
153,Grace Jones,Sales,86843.0,2010-12-31,37.0,Average,8318.62,grace.jones@company.com,95.48,2024-01-19 13:23:55
446,Olivia Smith,Operations,61689.0,2016-08-12,48.0,Excellent,,olivia.smith@company.com,70.95,2024-01-21 04:33:35
365,Victor Davis,Operations,58071.0,2015-01-23,58.0,Excellent,3179.56,victor.davis@company.com,78.2,2024-01-15 15:48:08
342,Jack Williams,Marketing,102752.0,2014-08-15,54.0,Excellent,14651.73,jack.williams@company.com,99.2,2024-01-10 13:25:03
114,Alice Martinez,HR,86717.0,2010-04-02,38.0,Average,10777.77,alice.martinez@company.com,86.99,2024-01-18 07:10:48
416,Rachel Davis,Operations,54397.0,2016-01-15,52.0,Poor,5177.07,rachel.davis@company.com,90.85,2024-01-14 05:55:59
189,Yara Williams,Finance,78467.0,2011-09-09,57.0,Good,4719.08,yara.williams@company.com,88.78,2024-01-22 17:58:34
488,Jack Martinez,Marketing,70355.0,2017-06-02,29.0,Good,7522.77,jack.martinez@company.com,96.05,2024-01-15 06:21:35
374,Xander Brown,Operations,60764.0,2015-03-27,54.0,Below Average,5713.14,xander.brown@company.com,99.52,2024-01-19 06:08:32
267,Tina Jones,Marketing,42368.0,2013-03-08,36.0,Below Average,3599.9,tina.jones@company.com,98.67,2024-01-19 13:02:21
429,Paul Smith,Sales,76939.0,2016-04-15,22.0,Excellent,7049.3,paul.smith@company.com,70.29,2024-01-02 10:10:09
593,Jack Davis,HR,78765.0,2019-06-07,48.0,Average,4257.84,jack.davis@company.com,95.14,2024-01-12 12:40:05
235,Alice Rodriguez,Operations,94240.0,2012-07-27,55.0,Excellent,,alice.rodriguez@company.com,76.95,2024-01-24 04:13:22
407,Frank Johnson,IT,101476.0,2015-11-13,46.0,Excellent,9285.04,frank.johnson@company.com,93.93,2024-01-02 05:33:01
581,Charlie Johnson,Marketing,100100.0,2019-03-15,55.0,Poor,7431.31,charlie.johnson@company.com,70.9,2024-01-04 16:15:52
420,Quincy Jones,Operations,90517.0,2016-02-12,43.0,Below Average,10796.12,quincy.jones@company.com,84.42,2024-01-24 01:45:46
344,Olivia Smith,Finance,99101.0,2014-08-29,36.0,Average,13124.04,olivia.smith@company.com,92.49,2024-01-27 01:01:40
155,Tina Johnson,Operations,117371.0,2011-01-14,32.0,Good,8506.54,tina.johnson@company.com,84.68,2024-01-07 06:00:57
464,Xander Williams,IT,102856.0,2016-12-16,49.0,Average,5318.02,xander.williams@company.com,72.45,2024-01-17 08:35:40
151,Grace Williams,Operations,70306.0,2010-12-17,32.0,Poor,9729.22,grace.williams@company.com,89.76,2024-01-26 23:32:20
557,Paul Smith,Sales,77892.0,2018-09-28,31.0,Average,,paul.smith@company.com,73.36,2024-01-17 06:12:23
275,Kathy Garcia,Operations,118657.0,2013-05-03,40.0,Below Average,7178.28,kathy.garcia@company.com,77.79,2024-01-15 08:53:51
546,Alice Garcia,Sales,85445.0,2018-07-13,41.0,Average,,alice.garcia@company.com,75.01,2024-01-10 02:07:36
290,Paul Miller,IT,88747.0,2013-08-16,27.0,Good,,paul.miller@company.com,78.01,2024-01-17 22:23:34
597,Bob Martinez,Finance,57100.0,2019-07-05,31.0,Below Average,,bob.martinez@company.com,88.54,2024-01-21 03:08:44
288,Ivy Miller,IT,59508.0,2013-08-02,24.0,Good,4400.13,ivy.miller@company.com,90.34,2024-01-23 02:29:05
270,Kathy Johnson,Marketing,110031.0,2013-03-29,47.0,Average,13234.12,kathy.johnson@company.com,89.66,2024-01-10 20:49:54
159,Ivy Rodriguez,Marketing,69855.0,2011-02-11,25.0,Good,3887.03,ivy.rodriguez@company.com,71.18,2024-01-03 04:01:45
149,Yara Miller,Operations,61918.0,2010-12-03,23.0,Average,,yara.miller@company.com,91.97,2024-01-08 12:57:12
445,Charlie Garcia,Marketing,61545.0,2016-08-05,55.0,Excellent,,charlie.garcia@company.com,91.19,2024-01-18 17:40:12
336,Mona Miller,Marketing,91293.0,2014-07-04,46.0,Below Average,7591.06,mona.miller@company.com,72.02,2024-01-22 19:11:19
353,Kathy Johnson,Sales,100160.0,2014-10-31,24.0,Excellent,9441.07,kathy.johnson@company.com,83.38,2024-01-25 02:11:44
122,Alice Brown,Marketing,77157.0,2010-05-28,59.0,Excellent,,alice.brown@company.com,87.85,2024-01-19 11:53:43
414,Wendy Smith,Marketing,61352.0,2016-01-01,29.0,Poor,5518.9,wendy.smith@company.com,88.0,2024-01-15 00:31:46
560,Leo Brown,Marketing,67712.0,2018-10-19,53.0,Good,,leo.brown@company.com,85.94,2024-01-12 14:13:14
261,Mona Davis,Sales,89689.0,2013-01-25,25.0,Excellent,9518.52,mona.davis@company.com,87.4,2024-01-06 07:51:32
377,Eve Smith,Marketing,5000.0,2015-04-17,52.0,Good,666.47,eve.smith@company.com,76.9,2024-01-03 06:44:19
544,Yara Miller,Finance,67532.0,2018-06-29,44.0,Poor,7978.26,yara.miller@company.com,88.51,2024-01-01 12:22:50
292,Hank Miller,IT,106412.0,2013-08-30,26.0,Poor,10901.74,hank.miller@company.com,93.92,2024-01-13 09:17:34
486,Nathan Brown,Marketing,49435.0,2017-05-19,25.0,Poor,2601.1,nathan.brown@company.com,77.73,2024-01-13 16:38:22
394,Olivia Williams,Finance,84425.0,2015-08-14,26.0,Poor,9647.84,olivia.williams@company.com,97.63,2024-01-28 19:06:09
514,Victor Johnson,Marketing,92528.0,2017-12-01,56.0,Good,11330.73,victor.johnson@company.com,75.39,2024-01-22 18:47:41
444,Jack Martinez,Operations,41062.0,2016-07-29,48.0,Below Average,3831.17,jack.martinez@company.com,89.09,2024-01-04 06:53:20
358,Bob Williams,Finance,67663.0,2014-12-05,54.0,Excellent,7920.68,bob.williams@company.com,74.91,2024-01-06 22:13:23
409,Steve Garcia,HR,76208.0,2015-11-27,33.0,Poor,7553.95,steve.garcia@company.com,83.66,2024-01-31 01:47:37
250,Quincy Martinez,Finance,58070.0,2012-11-09,24.0,Good,3268.53,quincy.martinez@company.com,99.85,2024-01-29 21:19:54
231,Wendy Davis,Finance,43420.0,2012-06-29,40.0,Good,3459.46,wendy.davis@company.com,84.02,2024-01-25 05:35:54
252,Rachel Rodriguez,HR,96958.0,2012-11-23,58.0,Excellent,13535.96,rachel.rodriguez@company.com,81.89,2024-01-25 16:03:46
460,Victor Miller,Operations,61677.0,2016-11-18,38.0,Poor,5633.0,victor.miller@company.com,83.57,2024-01-29 02:56:56
200,Leo Martinez,Marketing,59830.0,2011-11-25,45.0,Below Average,7031.66,leo.martinez@company.com,99.94,2024-01-30 04:55:51
473,Bob Johnson,HR,80262.0,2017-02-17,51.0,Below Average,7974.79,bob.johnson@company.com,93.69,2024-01-23 04:59:37
188,Yara Miller,Marketing,90108.0,2011-09-02,47.0,Excellent,,yara.miller@company.com,79.56,2024-01-12 18:06:54
559,Yara Miller,HR,101813.0,2018-10-12,44.0,Good,14590.8,yara.miller@company.com,71.71,2024-01-05 07:22:47
431,Steve Williams,HR,75270.0,2016-04-29,42.0,Excellent,10014.41,steve.williams@company.com,85.53,2024-01-22 13:01:37
315,Kathy Jones,IT,45237.0,2014-02-07,55.0,Average,6301.78,kathy.jones@company.com,78.61,2024-01-26 17:42:31
567,Ivy Smith,Marketing,46970.0,2018-12-07,30.0,Good,2986.17,ivy.smith@company.com,85.22,2024-01-13 22:52:13
222,Rachel Jones,Marketing,58589.0,2012-04-27,46.0,Excellent,6766.18,rachel.jones@company.com,81.53,2024-01-23 14:10:38
600,Tina Williams,Sales,110080.0,2019-07-26,42.0,Excellent,8048.25,tina.williams@company.com,70.91,2024-01-30 18:17:33
121,Xander Williams,IT,65342.0,2010-05-21,32.0,Excellent,4344.2,xander.williams@company.com,77.87,2024-01-21 20:28:05
289,Ivy Rodriguez,HR,43051.0,2013-08-09,54.0,Poor,,ivy.rodriguez@company.com,86.97,2024-01-11 14:52:22
172,Wendy Williams,Sales,69299.0,2011-05-13,43.0,Average,4311.15,wendy.williams@company.com,95.86,2024-01-15 23:31:04
207,Ivy Rodriguez,Sales,116213.0,2012-01-13,39.0,Good,8290.4,ivy.rodriguez@company.com,99.52,2024-01-26 10:50:12
371,Mona Brown,Finance,110588.0,2015-03-06,31.0,Excellent,,mona.brown@company.com,89.16,2024-01-30 21:51:55
449,Frank Jones,Sales,63714.0,2016-09-02,46.0,Poor,5209.99,frank.jones@company.com,86.24,2024-01-30 04:48:42
536,Quincy Miller,HR,44835.0,2018-05-04,39.0,Poor,3544.31,quincy.miller@company.com,77.08,2024-01-21 09:19:01
203,Uma Jones,Finance,119909.0,2011-12-16,35.0,Good,17407.3,uma.jones@company.com,82.06,2024-01-19 07:44:57
